Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
1F,1996-08-20,,Goiás,Sport,3,1
1F,1996-08-20,,Corinthians,Guarani,1,0
1F,1996-08-20,,Grêmio,Bragantino,6,1
1F,1996-08-20,,Cruzeiro,Vitória,2,1
1F,1996-08-20,,Coritiba,Atlético Mineiro,1,0
1F,1996-08-20,,Palmeiras,Vasco,3,1
1F,1996-08-20,,Botafogo,São Paulo,1,1
1F,1996-08-20,,Bahia,Atlético Paranaense,2,0
1F,1996-08-22,16:00,Santos,Fluminense,1,0
1F,1996-08-24,,Criciúma,Fluminense,4,1
1F,1996-08-24,,Goiás,Palmeiras,0,0
1F,1996-08-24,,Paraná,Guarani,3,0
1F,1996-08-24,,Juventude,Internacional,2,1
1F,1996-08-24,,Grêmio,Vitória,2,2
1F,1996-08-24,,Portuguesa,Atlético Mineiro,3,1
1F,1996-08-24,,São Paulo,Santos,2,1
1F,1996-08-24,,Sport,Coritiba,3,0
1F,1996-08-24,,Bahia,Botafogo,1,2
1F,1996-08-24,,Atlético Paranaense,Corinthians,0,1
1F,1996-08-24,,Bragantino,Vasco,1,2
1F,1996-08-24,,Cruzeiro,Flamengo,2,1
1F,1996-08-28,,Botafogo,Santos,0,2
1F,1996-08-28,,Flamengo,Guarani,0,1
1F,1996-08-28,,Vitória,Goiás,2,1
1F,1996-08-28,,Juventude,Criciúma,2,3
1F,1996-08-28,,Atlético Mineiro,Internacional,2,0
1F,1996-08-28,,Palmeiras,Paraná,4,1
1F,1996-08-28,,Fluminense,São Paulo,1,1
1F,1996-08-28,,Corinthians,Grêmio,2,2
1F,1996-08-28,,Coritiba,Bahia,4,1
1F,1996-08-28,,Atlético Paranaense,Cruzeiro,0,0
1F,1996-08-28,,Vasco,Portuguesa,2,1
1F,1996-08-28,,Bragantino,Sport,3,1
1F,1996-08-30,,Guarani,Fluminense,3,1
1F,1996-08-30,,Coritiba,Santos,1,3
1F,1996-08-30,,Portuguesa,Bragantino,2,0
1F,1996-08-30,,Cruzeiro,Juventude,2,1
1F,1996-08-30,,Internacional,Bahia,1,1
1F,1996-08-30,,Vitória,Atlético Mineiro,2,1
1F,1996-08-30,,Vasco,Grêmio,1,1
1F,1996-08-30,,São Paulo,Goiás,1,0
1F,1996-08-30,,Flamengo,Atlético Paranaense,1,0
1F,1996-08-30,,Sport,Criciúma,1,0
1F,1996-08-30,,Paraná,Corinthians,0,1
1F,1996-08-30,,Botafogo,Palmeiras,0,0
1F,1996-09-04,,Bragantino,Flamengo,0,1
1F,1996-09-04,,Botafogo,Coritiba,4,1
1F,1996-09-04,,Bahia,Criciúma,2,1
1F,1996-09-04,,Atlético Paranaense,Grêmio,3,1
1F,1996-09-04,,Internacional,Sport,3,0
1F,1996-09-04,,Portuguesa,Vitória,2,2
1F,1996-09-04,,Fluminense,Palmeiras,1,5
1F,1996-09-04,,Corinthians,Cruzeiro,2,1
1F,1996-09-04,,Paraná,Vasco,1,2
1F,1996-09-04,,São Paulo,Guarani,0,1
1F,1996-09-04,,Atlético Mineiro,Goiás,2,1
1F,1996-09-04,16:00,Santos,Juventude,1,1
1F,1996-09-07,,Fluminense,Internacional,2,1
1F,1996-09-07,,Atlético Paranaense,Vasco,2,1
1F,1996-09-07,,Flamengo,Corinthians,1,1
1F,1996-09-07,,Juventude,Guarani,0,1
1F,1996-09-07,,Vitória,Paraná,4,0
1F,1996-09-07,,Criciúma,Bragantino,0,0
1F,1996-09-07,,Grêmio,Atlético Mineiro,5,0
1F,1996-09-07,,Cruzeiro,Portuguesa,4,1
1F,1996-09-07,,Goiás,Bahia,0,0
1F,1996-09-07,,Sport,Botafogo,3,0
1F,1996-09-07,,Coritiba,São Paulo,1,1
1F,1996-09-08,16:00,Santos,Palmeiras,1,2
1F,1996-09-14,,Sport,Fluminense,6,0
1F,1996-09-14,,Botafogo,Flamengo,0,2
1F,1996-09-14,,Vasco,Vitória,4,1
1F,1996-09-14,,Goiás,Santos,2,0
1F,1996-09-14,,Bragantino,Corinthians,2,3
1F,1996-09-14,,Bahia,Cruzeiro,1,2
1F,1996-09-14,,Paraná,Grêmio,0,0
1F,1996-09-14,,Guarani,Coritiba,2,0
1F,1996-09-14,,Portuguesa,Atlético Paranaense,2,0
1F,1996-09-14,,Internacional,São Paulo,1,0
1F,1996-09-14,,Palmeiras,Juventude,4,2
1F,1996-09-14,,Atlético Mineiro,Criciúma,3,0
1F,1996-09-18,16:00,Santos,Portuguesa,2,0
1F,1996-09-21,,Cruzeiro,Palmeiras,0,0
1F,1996-09-21,,Internacional,Grêmio,1,2
1F,1996-09-21,,Juventude,Paraná,2,0
1F,1996-09-21,,Guarani,Criciúma,3,2
1F,1996-09-21,,Atlético Paranaense,Coritiba,1,0
1F,1996-09-21,,São Paulo,Vasco,1,1
1F,1996-09-21,,Fluminense,Goiás,1,0
1F,1996-09-21,,Corinthians,Botafogo,0,1
1F,1996-09-21,,Bragantino,Vitória,0,1
1F,1996-09-21,,Flamengo,Portuguesa,0,0
1F,1996-09-21,,Bahia,Sport,0,0
1F,1996-09-21,16:00,Santos,Atlético Mineiro,0,1
1F,1996-09-28,,Botafogo,Bragantino,5,0
1F,1996-09-28,,Atlético Mineiro,Bahia,4,1
1F,1996-09-28,,Sport,Guarani,1,0
1F,1996-09-28,,Vasco,Corinthians,0,0
1F,1996-09-28,,Coritiba,Fluminense,3,1
1F,1996-09-28,,Criciúma,Cruzeiro,1,2
1F,1996-09-28,,Paraná,Atlético Paranaense,1,4
1F,1996-09-28,,Palmeiras,São Paulo,2,1
1F,1996-09-28,,Grêmio,Portuguesa,1,0
1F,1996-09-28,,Vitória,Juventude,0,5
1F,1996-09-28,,Goiás,Flamengo,1,3
1F,1996-09-29,16:00,Santos,Internacional,1,2
1F,1996-10-05,,Bahia,Santos,1,1
1F,1996-10-05,,Portuguesa,Juventude,1,3
1F,1996-10-05,,Sport,São Paulo,2,1
1F,1996-10-05,,Vasco,Flamengo,4,1
1F,1996-10-05,,Palmeiras,Corinthians,2,2
1F,1996-10-05,,Guarani,Goiás,3,1
1F,1996-10-05,,Fluminense,Atlético Mineiro,2,2
1F,1996-10-05,,Bragantino,Paraná,1,0
1F,1996-10-05,,Criciúma,Coritiba,0,0
1F,1996-10-05,,Cruzeiro,Grêmio,2,1
1F,1996-10-05,,Atlético Paranaense,Vitória,3,0
1F,1996-10-05,,Internacional,Botafogo,1,1
1F,1996-10-09,,Goiás,Portuguesa,2,0
1F,1996-10-09,,São Paulo,Atlético Paranaense,3,3
1F,1996-10-09,,Palmeiras,Bragantino,2,1
1F,1996-10-09,,Juventude,Vasco,2,1
1F,1996-10-09,,Paraná,Cruzeiro,2,0
1F,1996-10-09,,Fluminense,Bahia,1,1
1F,1996-10-09,,Vitória,Corinthians,2,0
1F,1996-10-09,,Coritiba,Internacional,0,1
1F,1996-10-09,,Atlético Mineiro,Guarani,1,0
1F,1996-10-09,,Grêmio,Flamengo,3,1
1F,1996-10-09,,Botafogo,Criciúma,1,0
1F,1996-10-09,16:00,Santos,Sport,1,2
1F,1996-10-12,,Flamengo,Paraná,1,4
1F,1996-10-12,,Criciúma,Santos,1,1
1F,1996-10-12,,Goiás,Internacional,6,3
1F,1996-10-12,,Bragantino,Coritiba,3,1
1F,1996-10-12,,Grêmio,Juventude,1,0
1F,1996-10-12,,Vitória,Bahia,1,1
1F,1996-10-12,,Vasco,Cruzeiro,0,1
1F,1996-10-12,,Portuguesa,Sport,0,0
1F,1996-10-12,,Guarani,Botafogo,2,0
1F,1996-10-12,,Atlético Mineiro,São Paulo,2,1
1F,1996-10-12,,Atlético Paranaense,Palmeiras,2,0
1F,1996-10-13,16:00,Corinthians,Fluminense,3,1
1F,1996-10-19,,Botafogo,Goiás,2,3
1F,1996-10-19,,Palmeiras,Vitória,4,2
1F,1996-10-19,,Fluminense,Vasco,3,2
1F,1996-10-19,,Sport,Atlético Mineiro,0,0
1F,1996-10-19,,Santos,Flamengo,1,2
1F,1996-10-19,,Juventude,Atlético Paranaense,0,2
1F,1996-10-19,,Criciúma,Portuguesa,2,3
1F,1996-10-19,,São Paulo,Corinthians,0,0
1F,1996-10-19,,Coritiba,Paraná,1,0
1F,1996-10-19,,Bahia,Grêmio,1,2
1F,1996-10-19,,Internacional,Guarani,0,0
1F,1996-10-19,21:00,Cruzeiro,Bragantino,4,0
1F,1996-10-26,,Goiás,Cruzeiro,1,0
1F,1996-10-26,,Atlético Paranaense,Sport,6,2
1F,1996-10-26,,Atlético Mineiro,Botafogo,4,3
1F,1996-10-26,,Portuguesa,Fluminense,2,0
1F,1996-10-26,,Vitória,São Paulo,2,0
1F,1996-10-26,,Vasco,Coritiba,2,3
1F,1996-10-26,,Bragantino,Juventude,3,1
1F,1996-10-26,,Grêmio,Palmeiras,1,1
1F,1996-10-26,,Paraná,Criciúma,2,0
1F,1996-10-26,,Guarani,Bahia,1,0
1F,1996-10-26,,Flamengo,Internacional,1,2
1F,1996-10-26,,Corinthians,Santos,0,0
1F,1996-11-02,,Internacional,Atlético Paranaense,0,2
1F,1996-11-02,,Sport,Vitória,3,2
1F,1996-11-02,,Fluminense,Paraná,0,2
1F,1996-11-02,,Palmeiras,Flamengo,1,0
1F,1996-11-02,,Bahia,Portuguesa,1,3
1F,1996-11-02,,Guarani,Grêmio,0,2
1F,1996-11-02,,Coritiba,Goiás,0,1
1F,1996-11-02,,Cruzeiro,Atlético Mineiro,2,1
1F,1996-11-02,,Botafogo,Vasco,1,2
1F,1996-11-02,,Juventude,Corinthians,0,2
1F,1996-11-02,,São Paulo,Criciúma,5,3
1F,1996-11-03,16:00,Santos,Bragantino,2,2
1F,1996-11-06,,Grêmio,Fluminense,4,2
1F,1996-11-06,,Flamengo,Sport,2,1
1F,1996-11-06,,Vitória,Internacional,2,1
1F,1996-11-06,,Paraná,Botafogo,1,1
1F,1996-11-06,,Portuguesa,Palmeiras,1,0
1F,1996-11-06,,Bragantino,Atlético Mineiro,2,2
1F,1996-11-06,,Juventude,São Paulo,2,2
1F,1996-11-06,,Cruzeiro,Coritiba,0,0
1F,1996-11-06,,Corinthians,Bahia,0,0
1F,1996-11-06,,Criciúma,Goiás,3,0
1F,1996-11-06,,Atlético Paranaense,Guarani,0,0
1F,1996-11-06,,Vasco,Santos,1,2
1F,1996-11-09,,Criciúma,Palmeiras,2,1
1F,1996-11-09,,Coritiba,Flamengo,0,0
1F,1996-11-09,,São Paulo,Grêmio,2,1
1F,1996-11-09,,Botafogo,Cruzeiro,0,0
1F,1996-11-09,,Guarani,Portuguesa,0,1
1F,1996-11-09,,Sport,Corinthians,0,0
1F,1996-11-09,,Bahia,Bragantino,4,2
1F,1996-11-09,,Internacional,Paraná,2,1
1F,1996-11-09,,Goiás,Juventude,4,1
1F,1996-11-09,,Fluminense,Atlético Paranaense,2,3
1F,1996-11-09,,Atlético Mineiro,Vasco,5,1
1F,1996-11-10,16:00,Santos,Vitória,1,0
1F,1996-11-12,,Grêmio,Santos,3,0
1F,1996-11-16,,Corinthians,Goiás,1,1
1F,1996-11-16,,Bragantino,São Paulo,3,4
1F,1996-11-16,,Juventude,Botafogo,3,5
1F,1996-11-16,,Flamengo,Fluminense,3,1
1F,1996-11-16,,Palmeiras,Atlético Mineiro,2,0
1F,1996-11-16,,Cruzeiro,Sport,3,1
1F,1996-11-16,,Grêmio,Coritiba,0,2
1F,1996-11-16,,Vitória,Guarani,0,1
1F,1996-11-16,,Portuguesa,Internacional,1,2
1F,1996-11-16,,Vasco,Criciúma,4,2
1F,1996-11-16,,Paraná,Bahia,2,1
1F,1996-11-17,16:00,Santos,Atlético Paranaense,3,2
1F,1996-11-20,,Internacional,Corinthians,2,0
1F,1996-11-20,,Bahia,Vasco,3,2
1F,1996-11-20,,Botafogo,Vitória,3,3
1F,1996-11-20,,São Paulo,Cruzeiro,1,0
1F,1996-11-20,,Fluminense,Juventude,1,0
1F,1996-11-20,,Coritiba,Portuguesa,4,0
1F,1996-11-20,,Sport,Grêmio,1,0
1F,1996-11-20,,Atlético Mineiro,Atlético Paranaense,3,2
1F,1996-11-20,,Goiás,Bragantino,3,0
1F,1996-11-20,,Santos,Paraná,0,3
1F,1996-11-20,,Criciúma,Flamengo,2,0
1F,1996-11-20,,Guarani,Palmeiras,1,0
1F,1996-11-24,,Palmeiras,Sport,4,1
1F,1996-11-24,,Portuguesa,Botafogo,4,1
1F,1996-11-24,,Vasco,Guarani,0,2
1F,1996-11-24,,Flamengo,Bahia,0,1
1F,1996-11-24,,Vitória,Fluminense,1,3
1F,1996-11-24,,Paraná,São Paulo,1,1
1F,1996-11-24,,Corinthians,Coritiba,1,1
1F,1996-11-24,,Cruzeiro,Santos,2,1
1F,1996-11-24,,Atlético Paranaense,Criciúma,1,2
1F,1996-11-24,,Juventude,Atlético Mineiro,1,0
1F,1996-11-24,,Bragantino,Internacional,1,0
1F,1996-11-24,,Grêmio,Goiás,1,3
QF,1996-11-27,,Goiás,Guarani,3,1
QF,1996-11-27,,Portuguesa,Cruzeiro,3,0
QF,1996-11-28,,Grêmio,Palmeiras,3,1
QF,1996-11-28,,Atlético Mineiro,Atlético Paranaense,3,1
QF,1996-11-30,,Cruzeiro,Portuguesa,1,0
QF,1996-11-30,,Guarani,Goiás,1,0
QF,1996-12-01,,Atlético Paranaense,Atlético Mineiro,1,0
QF,1996-12-01,,Palmeiras,Grêmio,1,0
SF,1996-12-05,,Goiás,Grêmio,1,3
SF,1996-12-05,,Portuguesa,Atlético Mineiro,1,0
SF,1996-12-08,,Atlético Mineiro,Portuguesa,2,2
SF,1996-12-08,,Grêmio,Goiás,2,2
F,1996-12-11,,Portuguesa,Grêmio,2,0
F,1996-12-15,,Grêmio,Portuguesa,2,0
1F,1997-07-05,20:00,Palmeiras,Fluminense,4,1
1F,1997-07-05,20:00,Grêmio,São Paulo,0,0
1F,1997-07-05,20:00,Cruzeiro,Guarani,3,1
1F,1997-07-06,,Paraná,Sport,2,1
1F,1997-07-06,,Atlético Paranaense,União São João,2,0
1F,1997-07-06,,Bragantino,Bahia,3,1
1F,1997-07-06,,Portuguesa,Coritiba,1,0
1F,1997-07-06,16:00,Corinthians,Internacional,1,3
1F,1997-07-06,16:00,Juventude,Goiás,0,0
1F,1997-07-06,20:00,Flamengo,Santos,2,3
1F,1997-07-09,,Coritiba,Vitória,1,1
1F,1997-07-09,,União São João,Paraná,0,2
1F,1997-07-09,,Fluminense,Cruzeiro,1,1
1F,1997-07-09,,Criciúma,Corinthians,1,1
1F,1997-07-09,,Guarani,Atlético Paranaense,3,1
1F,1997-07-09,,Sport,América-RN,1,1
1F,1997-07-09,19:00,Internacional,Portuguesa,2,1
1F,1997-07-09,19:00,Goiás,Grêmio,6,0
1F,1997-07-09,20:00,Bahia,Flamengo,1,0
1F,1997-07-10,,São Paulo,Bragantino,1,1
1F,1997-07-10,16:00,Atlético Mineiro,Palmeiras,0,1
1F,1997-07-12,,Coritiba,Sport,2,0
1F,1997-07-12,20:00,Goiás,Botafogo,0,0
1F,1997-07-12,20:00,Paraná,Santos,2,0
1F,1997-07-13,15:00,Grêmio,União São João,1,1
1F,1997-07-13,15:00,Atlético Paranaense,Atlético Mineiro,4,2
1F,1997-07-13,15:00,Vitória,Portuguesa,4,4
1F,1997-07-13,15:00,América-RN,Bahia,1,1
1F,1997-07-13,15:00,Flamengo,Criciúma,2,0
1F,1997-07-13,15:00,Bragantino,Fluminense,3,1
1F,1997-07-13,15:00,Corinthians,Juventude,1,0
1F,1997-07-13,16:00,Cruzeiro,Internacional,0,0
1F,1997-07-13,16:00,Palmeiras,Guarani,1,1
1F,1997-07-15,20:00,Juventude,Palmeiras,2,1
1F,1997-07-15,20:00,Cruzeiro,São Paulo,0,5
1F,1997-07-16,,Sport,Atlético Paranaense,3,1
1F,1997-07-16,,América-RN,União São João,3,1
1F,1997-07-16,,Bahia,Coritiba,1,1
1F,1997-07-16,,Fluminense,Vitória,0,0
1F,1997-07-16,,Paraná,Bragantino,4,0
1F,1997-07-16,,Criciúma,Guarani,1,3
1F,1997-07-16,,Corinthians,Vasco,2,1
1F,1997-07-16,19:00,Portuguesa,Grêmio,3,0
1F,1997-07-16,20:00,Goiás,Flamengo,1,4
1F,1997-07-17,16:00,Botafogo,Atlético Mineiro,2,0
1F,1997-07-17,19:00,Internacional,Santos,2,0
1F,1997-07-19,,Guarani,Corinthians,2,2
1F,1997-07-19,20:00,Portuguesa,Flamengo,3,0
1F,1997-07-19,20:00,Atlético Paranaense,Bahia,4,3
1F,1997-07-19,20:00,Palmeiras,América-RN,4,0
1F,1997-07-20,,Bragantino,Criciúma,1,0
1F,1997-07-20,,Vitória,Sport,3,1
1F,1997-07-20,,São Paulo,Fluminense,2,1
1F,1997-07-20,,Coritiba,Botafogo,3,3
1F,1997-07-20,16:00,Vasco,Juventude,3,3
1F,1997-07-20,16:00,Atlético Mineiro,Cruzeiro,2,1
1F,1997-07-20,16:00,União São João,Internacional,2,2
1F,1997-07-20,16:00,Santos,Goiás,3,0
1F,1997-07-20,16:00,Grêmio,Paraná,1,1
1F,1997-07-22,,Corinthians,União São João,1,0
1F,1997-07-22,20:00,Vasco,Goiás,2,0
1F,1997-07-23,,Vasco,São Paulo,2,1
1F,1997-07-23,,Botafogo,Juventude,0,2
1F,1997-07-23,18:00,Santos,Grêmio,3,0
1F,1997-07-26,,América-RN,Botafogo,0,0
1F,1997-07-26,17:00,Sport,Santos,1,1
1F,1997-07-27,,Bahia,Vitória,3,3
1F,1997-07-27,,Guarani,Bragantino,2,1
1F,1997-07-27,,Paraná,Portuguesa,0,1
1F,1997-07-27,,Fluminense,Coritiba,1,1
1F,1997-07-27,16:00,Flamengo,Vasco,0,1
1F,1997-07-27,16:00,Cruzeiro,Atlético Paranaense,0,0
1F,1997-07-27,16:00,Juventude,Grêmio,0,1
1F,1997-07-27,16:00,Goiás,Atlético Mineiro,1,2
1F,1997-07-30,,Criciúma,São Paulo,2,1
1F,1997-07-30,,Corinthians,Atlético Mineiro,0,0
1F,1997-07-30,,Sport,Flamengo,1,0
1F,1997-08-02,17:00,Palmeiras,Botafogo,3,1
1F,1997-08-02,19:00,União São João,Juventude,1,0
1F,1997-08-03,,Atlético Paranaense,Paraná,2,4
1F,1997-08-03,,Vitória,Criciúma,1,0
1F,1997-08-03,,Guarani,América-RN,1,2
1F,1997-08-03,,Bragantino,Goiás,0,1
1F,1997-08-03,16:00,São Paulo,Internacional,1,1
1F,1997-08-03,16:00,Vasco,Fluminense,3,1
1F,1997-08-04,19:00,Grêmio,Sport,2,1
1F,1997-08-06,,Portuguesa,Bahia,3,2
1F,1997-08-06,18:00,Vitória,Palmeiras,1,2
1F,1997-08-09,,Botafogo,Atlético Paranaense,3,1
1F,1997-08-09,17:00,Paraná,Palmeiras,1,1
1F,1997-08-09,19:00,América-RN,Grêmio,3,3
1F,1997-08-09,19:00,Internacional,Vitória,3,1
1F,1997-08-10,,Criciúma,União São João,0,0
1F,1997-08-10,,Bahia,Guarani,1,1
1F,1997-08-10,,Goiás,São Paulo,1,2
1F,1997-08-10,,Fluminense,Portuguesa,1,1
1F,1997-08-10,16:00,Juventude,Coritiba,1,0
1F,1997-08-10,17:00,Bragantino,Santos,2,1
1F,1997-08-12,18:00,Atlético Mineiro,Flamengo,2,4
1F,1997-08-13,,Criciúma,Botafogo,1,0
1F,1997-08-13,17:00,Internacional,Palmeiras,2,1
1F,1997-08-16,,União São João,Sport,1,1
1F,1997-08-16,,Coritiba,Corinthians,2,0
1F,1997-08-16,,Atlético Paranaense,Goiás,2,1
1F,1997-08-17,,Bahia,São Paulo,3,1
1F,1997-08-17,,Portuguesa,América-RN,3,0
1F,1997-08-17,,Guarani,Paraná,1,2
1F,1997-08-17,16:00,Internacional,Fluminense,4,1
1F,1997-08-17,16:00,Vasco,Bragantino,3,0
1F,1997-08-17,17:00,Palmeiras,Cruzeiro,4,0
1F,1997-08-17,18:00,Atlético Mineiro,Juventude,2,1
1F,1997-08-19,,Corinthians,Atlético Paranaense,1,2
1F,1997-08-20,,Bragantino,Portuguesa,1,1
1F,1997-08-20,,São Paulo,Atlético Mineiro,0,2
1F,1997-08-20,,Fluminense,Guarani,3,1
1F,1997-08-20,,Goiás,Paraná,1,0
