Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
R34,2012-11-04,19:30,Coritiba,Atlético Mineiro,1,0
R35,2012-11-10,19:30,Botafogo,Portuguesa,3,0
R35,2012-11-10,19:30,Atlético Goianiense,Santos,2,1
R35,2012-11-10,21:00,Corinthians,Coritiba,5,1
R35,2012-11-11,17:00,Vasco,Atlético Mineiro,1,1
R35,2012-11-11,17:00,Grêmio,São Paulo,2,1
R35,2012-11-11,17:00,Palmeiras,Fluminense,2,3
R35,2012-11-11,19:30,Ponte Preta,Internacional,1,0
R35,2012-11-11,19:30,Figueirense,Sport,1,1
R35,2012-11-11,19:30,Cruzeiro,Bahia,3,1
R35,2012-11-11,19:30,Náutico,Flamengo,0,1
R36,2012-11-17,19:30,Santos,Figueirense,2,0
R36,2012-11-17,19:30,Coritiba,Vasco,1,2
R36,2012-11-18,17:00,Bahia,Ponte Preta,1,0
R36,2012-11-18,17:00,Atlético Mineiro,Atlético Goianiense,2,2
R36,2012-11-18,17:00,São Paulo,Náutico,2,1
R36,2012-11-18,17:00,Fluminense,Cruzeiro,0,2
R36,2012-11-18,17:00,Flamengo,Palmeiras,1,1
R36,2012-11-18,19:30,Sport,Botafogo,2,0
R36,2012-11-18,19:30,Internacional,Corinthians,0,2
R36,2012-11-18,19:30,Portuguesa,Grêmio,2,2
R37,2012-11-24,19:30,Corinthians,Santos,1,1
R37,2012-11-24,19:30,Vasco,Flamengo,1,1
R37,2012-11-25,17:00,Internacional,Portuguesa,0,2
R37,2012-11-25,17:00,Bahia,Náutico,1,1
R37,2012-11-25,17:00,Palmeiras,Atlético Goianiense,1,2
R37,2012-11-25,17:00,Cruzeiro,Coritiba,2,1
R37,2012-11-25,17:00,Sport,Fluminense,1,1
R37,2012-11-25,17:00,Ponte Preta,São Paulo,0,0
R37,2012-11-25,17:00,Figueirense,Grêmio,2,4
R37,2012-11-25,17:00,Botafogo,Atlético Mineiro,2,3
R38,2012-12-01,19:30,Santos,Palmeiras,3,1
R38,2012-12-01,19:30,Flamengo,Botafogo,2,2
R38,2012-12-02,17:00,Coritiba,Figueirense,3,0
R38,2012-12-02,17:00,Náutico,Sport,1,0
R38,2012-12-02,17:00,Atlético Goianiense,Bahia,0,1
R38,2012-12-02,17:00,Portuguesa,Ponte Preta,0,0
R38,2012-12-02,17:00,Atlético Mineiro,Cruzeiro,3,2
R38,2012-12-02,17:00,São Paulo,Corinthians,3,1
R38,2012-12-02,17:00,Grêmio,Internacional,0,0
R38,2012-12-02,17:00,Fluminense,Vasco,1,2
R1,2013-05-25,18:30,Vitória,Internacional,2,2
R1,2013-05-25,21:00,Corinthians,Botafogo,1,1
R1,2013-05-26,16:00,Criciúma,Bahia,3,1
R1,2013-05-26,16:00,Ponte Preta,São Paulo,0,2
R1,2013-05-26,16:00,Santos,Flamengo,0,0
R1,2013-05-26,16:00,Grêmio,Náutico,2,0
R1,2013-05-26,18:30,Fluminense,Atlético Paranaense,2,1
R1,2013-05-26,18:30,Coritiba,Atlético Mineiro,2,1
R1,2013-05-26,18:30,Cruzeiro,Goiás,5,0
R2,2013-05-29,15:00,Atlético Paranaense,Cruzeiro,2,2
R2,2013-05-29,19:30,São Paulo,Vasco,5,1
R2,2013-05-29,19:30,Botafogo,Santos,2,1
R2,2013-05-29,21:00,Flamengo,Ponte Preta,0,2
R2,2013-05-29,21:00,Bahia,Coritiba,0,0
R2,2013-05-29,21:00,Náutico,Vitória,0,3
R2,2013-05-29,22:00,Goiás,Corinthians,1,1
R2,2013-05-30,19:30,Internacional,Criciúma,2,0
R3,2013-06-01,16:20,Santos,Grêmio,1,1
R3,2013-06-01,16:20,Atlético Paranaense,Flamengo,2,2
R3,2013-06-01,16:20,Botafogo,Cruzeiro,2,1
R3,2013-06-01,18:30,Goiás,Coritiba,1,1
R3,2013-06-01,18:30,Vitória,Vasco,2,0
R3,2013-06-01,21:00,Corinthians,Ponte Preta,1,0
R3,2013-06-02,18:30,Fluminense,Criciúma,3,0
R3,2013-06-02,18:30,Atlético Mineiro,São Paulo,0,0
R3,2013-06-02,18:30,Náutico,Portuguesa,2,2
R3,2013-06-02,18:30,Internacional,Bahia,1,2
R4,2013-06-05,19:30,São Paulo,Goiás,0,1
R4,2013-06-05,19:30,Criciúma,Santos,3,1
R4,2013-06-05,19:30,Portuguesa,Internacional,1,1
R4,2013-06-05,21:00,Ponte Preta,Atlético Paranaense,3,4
R4,2013-06-05,21:00,Grêmio,Vitória,1,0
R4,2013-06-05,21:00,Vasco,Atlético Mineiro,2,0
R4,2013-06-05,22:00,Bahia,Botafogo,2,1
R4,2013-06-05,22:00,Cruzeiro,Corinthians,1,0
R4,2013-06-05,22:00,Flamengo,Náutico,0,1
R4,2013-06-06,21:00,Coritiba,Fluminense,2,1
R5,2013-06-08,16:20,Cruzeiro,Internacional,2,2
R5,2013-06-08,16:20,Criciúma,Flamengo,0,3
R5,2013-06-08,18:30,Corinthians,Portuguesa,0,0
R5,2013-06-08,18:30,Vasco,Bahia,1,1
R5,2013-06-08,21:00,Ponte Preta,Botafogo,0,2
R5,2013-06-09,18:30,Coritiba,Náutico,1,0
R2,2013-06-09,18:30,Atlético Mineiro,Grêmio,2,0
R5,2013-06-09,18:30,Fluminense,Goiás,2,1
R5,2013-06-09,18:30,Vitória,Atlético Paranaense,3,2
R5,2013-06-12,19:30,Santos,Atlético Mineiro,1,0
R5,2013-06-12,22:00,Grêmio,São Paulo,1,1
R2,2013-06-12,22:00,Portuguesa,Fluminense,2,1
R6,2013-07-06,18:30,Atlético Paranaense,Grêmio,1,1
R6,2013-07-06,18:30,Náutico,Ponte Preta,1,3
R6,2013-07-06,18:30,Flamengo,Coritiba,2,2
R6,2013-07-06,21:00,Portuguesa,Cruzeiro,1,1
R6,2013-07-07,16:00,Bahia,Corinthians,0,2
R6,2013-07-07,16:00,São Paulo,Santos,0,2
R6,2013-07-07,16:00,Goiás,Vitória,1,0
R6,2013-07-07,16:00,Internacional,Vasco,5,3
R6,2013-07-07,18:30,Botafogo,Fluminense,1,0
R6,2013-07-07,18:30,Atlético Mineiro,Criciúma,3,2
R11,2013-07-10,21:00,São Paulo,Bahia,1,2
R7,2013-07-13,18:30,Santos,Portuguesa,4,1
R7,2013-07-13,18:30,Fluminense,Internacional,2,3
R7,2013-07-13,21:00,Ponte Preta,Bahia,0,0
R7,2013-07-14,16:00,Coritiba,Atlético Paranaense,1,0
R7,2013-07-14,16:00,Grêmio,Botafogo,2,1
R7,2013-07-14,16:00,Vitória,São Paulo,3,2
R7,2013-07-14,16:00,Corinthians,Atlético Mineiro,0,1
R7,2013-07-14,18:30,Vasco,Flamengo,0,1
R7,2013-07-14,18:30,Cruzeiro,Náutico,3,0
R7,2013-07-14,18:30,Criciúma,Goiás,0,0
R8,2013-07-20,18:30,São Paulo,Cruzeiro,0,3
R8,2013-07-20,18:30,Criciúma,Grêmio,2,1
R8,2013-07-20,21:00,Botafogo,Náutico,2,0
R8,2013-07-21,16:00,Atlético Paranaense,Corinthians,1,1
R8,2013-07-21,16:00,Vitória,Bahia,0,0
R8,2013-07-21,16:00,Santos,Coritiba,2,2
R8,2013-07-21,16:00,Internacional,Flamengo,1,0
R8,2013-07-21,18:30,Fluminense,Vasco,1,3
R8,2013-07-21,18:30,Goiás,Portuguesa,2,1
R12,2013-07-24,21:00,São Paulo,Internacional,0,1
R9,2013-07-27,18:30,Portuguesa,Atlético Paranaense,2,3
R9,2013-07-27,18:30,Vasco,Criciúma,3,2
R9,2013-07-27,21:00,Ponte Preta,Santos,1,0
R9,2013-07-28,16:00,Cruzeiro,Atlético Mineiro,4,1
R9,2013-07-28,16:00,Grêmio,Fluminense,2,0
R9,2013-07-28,16:00,Náutico,Internacional,3,0
R9,2013-07-28,16:00,Corinthians,São Paulo,0,0
R9,2013-07-28,18:30,Flamengo,Botafogo,1,1
R9,2013-07-28,18:30,Coritiba,Vitória,1,1
R9,2013-07-28,18:30,Bahia,Goiás,2,1
R10,2013-07-31,19:30,Atlético Mineiro,Atlético Paranaense,1,2
R10,2013-07-31,19:30,Portuguesa,Criciúma,1,1
R10,2013-07-31,19:30,Fluminense,Cruzeiro,1,0
R10,2013-07-31,21:00,Coritiba,Ponte Preta,5,3
R10,2013-07-31,21:50,Corinthians,Grêmio,2,0
R10,2013-07-31,21:50,Bahia,Flamengo,3,0
R10,2013-08-01,19:30,Botafogo,Vitória,2,0
R10,2013-08-01,21:00,Goiás,Vasco,1,1
R11,2013-08-03,18:30,Cruzeiro,Coritiba,1,0
R11,2013-08-04,16:00,Ponte Preta,Fluminense,1,1
R11,2013-08-04,16:00,Grêmio,Internacional,1,1
R11,2013-08-04,16:00,Criciúma,Corinthians,0,2
R11,2013-08-04,16:00,Atlético Paranaense,Goiás,2,0
R11,2013-08-04,16:00,Flamengo,Atlético Mineiro,3,0
R11,2013-08-04,18:30,Vitória,Portuguesa,2,1
R11,2013-08-04,18:30,Vasco,Botafogo,2,3
R12,2013-08-07,19:30,Criciúma,Cruzeiro,1,2
R12,2013-08-07,19:30,Vitória,Fluminense,1,1
R12,2013-08-07,21:00,Flamengo,Portuguesa,1,1
R12,2013-08-07,21:00,Atlético Paranaense,Bahia,1,0
R12,2013-08-07,21:50,Goiás,Náutico,2,1
R12,2013-08-07,21:50,Atlético Mineiro,Botafogo,2,2
R12,2013-08-07,21:50,Santos,Corinthians,1,1
R12,2013-08-08,21:00,Grêmio,Coritiba,0,1
R12,2013-08-08,21:00,Vasco,Ponte Preta,1,1
R13,2013-08-10,18:30,Botafogo,Goiás,1,1
R13,2013-08-10,18:30,Náutico,Atlético Mineiro,0,0
R13,2013-08-11,16:00,Fluminense,Flamengo,2,3
R13,2013-08-11,16:00,Corinthians,Vitória,2,0
R13,2013-08-11,16:00,Cruzeiro,Santos,0,0
R13,2013-08-11,16:00,Coritiba,Vasco,0,1
R13,2013-08-11,18:30,Ponte Preta,Criciúma,3,1
R13,2013-08-11,18:30,Portuguesa,São Paulo,2,1
R13,2013-08-11,18:30,Internacional,Atlético Paranaense,2,2
R13,2013-08-11,18:30,Bahia,Grêmio,0,3
R14,2013-08-14,19:30,Criciúma,Náutico,3,0
R14,2013-08-14,19:30,Atlético Mineiro,Bahia,2,0
R14,2013-08-14,19:30,Santos,Vasco,1,1
R14,2013-08-14,21:00,Vitória,Ponte Preta,3,1
R14,2013-08-14,21:00,Coritiba,Portuguesa,1,1
R14,2013-08-14,21:50,Goiás,Flamengo,1,1
R14,2013-08-14,21:50,Fluminense,Corinthians,0,0
R14,2013-08-14,21:50,Grêmio,Cruzeiro,3,1
R14,2013-08-15,19:30,São Paulo,Atlético Paranaense,1,1
R14,2013-08-15,21:00,Botafogo,Internacional,3,3
R15,2013-08-17,18:30,Náutico,Fluminense,0,1
R15,2013-08-17,18:30,Cruzeiro,Vitória,5,1
R15,2013-08-17,21:00,Vasco,Grêmio,2,3
R15,2013-08-18,16:00,Portuguesa,Botafogo,1,3
R15,2013-08-18,16:00,Corinthians,Coritiba,1,0
R15,2013-08-18,16:00,Flamengo,São Paulo,0,0
R15,2013-08-18,16:00,Ponte Preta,Goiás,0,1
R15,2013-08-18,18:30,Atlético Paranaense,Criciúma,2,1
R15,2013-08-18,18:30,Bahia,Santos,0,0
R15,2013-08-18,18:30,Internacional,Atlético Mineiro,0,0
R16,2013-08-24,18:30,Ponte Preta,Cruzeiro,0,2
R16,2013-08-24,18:30,Flamengo,Grêmio,0,1
R16,2013-08-24,18:30,Santos,Vitória,2,0
R16,2013-08-24,21:00,Criciúma,Coritiba,2,1
R16,2013-08-25,16:00,São Paulo,Fluminense,2,1
R16,2013-08-25,16:00,Bahia,Náutico,2,0
R16,2013-08-25,16:00,Atlético Mineiro,Portuguesa,2,1
R16,2013-08-25,16:00,Vasco,Corinthians,1,1
R16,2013-08-25,18:30,Atlético Paranaense,Botafogo,2,0
R16,2013-08-25,18:30,Internacional,Goiás,3,3
R17,2013-08-31,18:30,Goiás,Atlético Mineiro,0,0
R17,2013-08-31,18:30,Portuguesa,Bahia,4,2
R17,2013-08-31,18:30,Grêmio,Ponte Preta,1,0
R17,2013-08-31,18:30,Náutico,Atlético Paranaense,1,4
R17,2013-08-31,21:00,Fluminense,Santos,0,2
R17,2013-09-01,16:00,Botafogo,São Paulo,0,0
R17,2013-09-01,16:00,Vitória,Criciúma,0,1
R17,2013-09-01,16:00,Coritiba,Internacional,0,0
R17,2013-09-01,16:00,Corinthians,Flamengo,4,0
R17,2013-09-01,18:30,Cruzeiro,Vasco,5,3
R18,2013-09-03,19:30,Goiás,Grêmio,2,0
R10,2013-09-03,21:00,Náutico,São Paulo,0,1
R18,2013-09-04,19:30,Atlético Paranaense,Santos,2,1
R18,2013-09-04,19:30,Flamengo,Vitória,2,1
R18,2013-09-04,21:00,Portuguesa,Ponte Preta,2,1
R18,2013-09-04,21:50,Bahia,Cruzeiro,1,3
R18,2013-09-04,21:50,Atlético Mineiro,Fluminense,2,2
R18,2013-09-04,21:50,Internacional,Corinthians,1,0
R18,2013-09-05,19:30,Botafogo,Coritiba,3,1
R18,2013-09-05,21:00,Náutico,Vasco,0,3
R18,2013-09-05,21:00,São Paulo,Criciúma,1,2
R19,2013-09-07,18:30,Fluminense,Bahia,1,0
R19,2013-09-07,18:30,Vitória,Atlético Mineiro,1,1
R19,2013-09-07,18:30,Ponte Preta,Internacional,1,3
R19,2013-09-07,18:30,Santos,Goiás,1,0
R19,2013-09-07,21:00,Grêmio,Portuguesa,3,2
R19,2013-09-08,16:00,Coritiba,São Paulo,2,0
R19,2013-09-08,16:00,Cruzeiro,Flamengo,1,0
R19,2013-09-08,16:00,Corinthians,Náutico,0,0
R19,2013-09-08,18:30,Criciúma,Botafogo,1,2
R19,2013-09-08,18:30,Vasco,Atlético Paranaense,0,0
R10,2013-09-10,19:30,Internacional,Santos,1,2
R20,2013-09-11,19:30,Atlético Paranaense,Fluminense,1,1
R20,2013-09-11,21:00,Bahia,Criciúma,2,2
R20,2013-09-11,21:00,Goiás,Cruzeiro,1,2
R20,2013-09-11,21:50,Botafogo,Corinthians,1,0
R20,2013-09-11,21:50,Portuguesa,Vasco,2,0
R20,2013-09-11,21:50,Náutico,Grêmio,0,2
R20,2013-09-12,19:30,Internacional,Vitória,2,2
R20,2013-09-12,21:00,Flamengo,Santos,2,1
R20,2013-09-12,21:00,São Paulo,Ponte Preta,1,0
R20,2013-09-12,21:00,Atlético Mineiro,Coritiba,3,0
R21,2013-09-14,18:30,Cruzeiro,Atlético Paranaense,1,0
R21,2013-09-14,21:00,Fluminense,Portuguesa,2,1
R21,2013-09-15,16:00,Criciúma,Internacional,0,1
R21,2013-09-15,16:00,Corinthians,Goiás,1,2
R21,2013-09-15,16:00,Coritiba,Bahia,2,2
R21,2013-09-15,16:00,Vasco,São Paulo,0,2
R21,2013-09-15,16:00,Ponte Preta,Flamengo,1,1
R21,2013-09-15,18:30,Vitória,Náutico,2,1
R21,2013-09-15,18:30,Grêmio,Atlético Mineiro,0,1
R21,2013-09-15,18:30,Santos,Botafogo,1,2
R22,2013-09-18,19:30,Vasco,Vitória,1,2
R22,2013-09-18,19:30,Grêmio,Santos,1,1
R22,2013-09-18,21:00,Coritiba,Goiás,2,2
R22,2013-09-18,21:00,Criciúma,Fluminense,1,2
R22,2013-09-18,21:50,Cruzeiro,Botafogo,3,0
R22,2013-09-18,21:50,São Paulo,Atlético Mineiro,1,0
R22,2013-09-18,21:50,Ponte Preta,Corinthians,2,0
R22,2013-09-19,19:30,Flamengo,Atlético Paranaense,2,4
R22,2013-09-19,21:00,Portuguesa,Náutico,3,0
R22,2013-09-19,21:00,Bahia,Internacional,2,0
R23,2013-09-21,18:30,Fluminense,Coritiba,1,1
R23,2013-09-21,21:00,Vitória,Grêmio,0,0
R23,2013-09-22,16:00,Corinthians,Cruzeiro,0,0
R23,2013-09-22,16:00,Botafogo,Bahia,1,2
R23,2013-09-22,16:00,Náutico,Flamengo,0,0
R23,2013-09-22,16:00,Goiás,São Paulo,1,0
R23,2013-09-22,16:00,Internacional,Portuguesa,0,1
R23,2013-09-22,18:30,Santos,Criciúma,2,1
R23,2013-09-22,18:30,Atlético Mineiro,Vasco,2,1
R23,2013-09-22,18:30,Atlético Paranaense,Ponte Preta,1,0
R25,2013-09-25,19:30,Criciúma,Atlético Mineiro,1,1
R11,2013-09-25,21:00,Santos,Náutico,1,1
R24,2013-09-28,18:30,Náutico,Coritiba,3,0
R24,2013-09-28,18:30,Goiás,Fluminense,1,2
R24,2013-09-28,21:00,Botafogo,Ponte Preta,0,1
R24,2013-09-29,16:00,Flamengo,Criciúma,4,1
R24,2013-09-29,16:00,São Paulo,Grêmio,0,1
R24,2013-09-29,16:00,Bahia,Vasco,0,0
R24,2013-09-29,16:00,Portuguesa,Corinthians,4,0
R24,2013-09-29,18:30,Atlético Paranaense,Vitória,3,5
R24,2013-09-29,18:30,Internacional,Cruzeiro,1,2
R24,2013-09-29,18:30,Atlético Mineiro,Santos,3,1
R25,2013-10-01,19:30,Ponte Preta,Náutico,1,2
R25,2013-10-02,19:30,Grêmio,Atlético Paranaense,1,0
R25,2013-10-02,19:30,Cruzeiro,Portuguesa,4,0
R25,2013-10-02,21:00,Vitória,Goiás,2,1
R25,2013-10-02,21:00,Fluminense,Botafogo,1,1
R25,2013-10-02,21:50,Coritiba,Flamengo,0,2
R25,2013-10-02,21:50,Santos,São Paulo,3,0
R25,2013-10-02,21:50,Corinthians,Bahia,2,0
R8,2013-10-03,19:30,Atlético Mineiro,Ponte Preta,4,0
R25,2013-10-03,21:00,Vasco,Internacional,3,1
R26,2013-10-05,18:30,Botafogo,Grêmio,0,1
R26,2013-10-05,21:00,São Paulo,Vitória,3,2
R26,2013-10-06,16:00,Atlético Mineiro,Corinthians,0,0
R26,2013-10-06,16:00,Náutico,Cruzeiro,1,4
R26,2013-10-06,16:00,Atlético Paranaense,Coritiba,2,1
R26,2013-10-06,16:00,Internacional,Fluminense,1,0
R26,2013-10-06,16:00,Flamengo,Vasco,1,1
R26,2013-10-06,18:30,Bahia,Ponte Preta,1,1
R26,2013-10-06,18:30,Portuguesa,Santos,3,0
R26,2013-10-06,18:30,Goiás,Criciúma,1,1
R27,2013-10-09,19:30,Coritiba,Santos,1,0
R27,2013-10-09,19:30,Grêmio,Criciúma,1,2
R27,2013-10-09,21:00,Bahia,Vitória,2,0
R27,2013-10-09,21:00,Ponte Preta,Atlético Mineiro,2,0
R27,2013-10-09,21:50,Corinthians,Atlético Paranaense,0,0
R27,2013-10-09,21:50,Vasco,Fluminense,1,0
R27,2013-10-09,21:50,Cruzeiro,São Paulo,0,2
R27,2013-10-09,21:50,Náutico,Botafogo,1,3
R27,2013-10-10,19:30,Portuguesa,Goiás,1,2
R27,2013-10-10,21:00,Flamengo,Internacional,2,1
R28,2013-10-12,18:30,Vitória,Coritiba,2,1
R28,2013-10-12,18:30,Fluminense,Grêmio,1,1
R28,2013-10-12,21:00,Santos,Ponte Preta,2,1
R28,2013-10-13,16:00,Internacional,Náutico,4,1
R28,2013-10-13,16:00,Atlético Mineiro,Cruzeiro,1,0
R28,2013-10-13,16:00,Criciúma,Vasco,3,2
R28,2013-10-13,16:00,São Paulo,Corinthians,0,0
R28,2013-10-13,18:30,Atlético Paranaense,Portuguesa,1,0
R28,2013-10-13,18:30,Botafogo,Flamengo,2,1
R28,2013-10-13,18:30,Goiás,Bahia,3,1
R29,2013-10-16,19:30,Santos,Internacional,0,0
R29,2013-10-16,19:30,Cruzeiro,Fluminense,1,0
R29,2013-10-16,21:00,São Paulo,Náutico,3,0
R29,2013-10-16,21:00,Ponte Preta,Coritiba,1,0
R29,2013-10-16,21:00,Criciúma,Portuguesa,1,3
R29,2013-10-16,21:50,Atlético Paranaense,Atlético Mineiro,1,0
R29,2013-10-16,21:50,Flamengo,Bahia,2,1
R29,2013-10-16,21:50,Grêmio,Corinthians,1,0
R29,2013-10-17,19:30,Vasco,Goiás,0,2
R29,2013-10-17,21:00,Vitória,Botafogo,1,0
R30,2013-10-19,16:00,Fluminense,Ponte Preta,1,1
R30,2013-10-19,18:30,Náutico,Santos,1,5
R30,2013-10-19,23:00,Corinthians,Criciúma,1,0
R30,2013-10-20,16:00,Atlético Mineiro,Flamengo,1,0
R30,2013-10-20,16:00,Bahia,São Paulo,0,1
R30,2013-10-20,16:00,Goiás,Atlético Paranaense,3,0
R30,2013-10-20,16:00,Internacional,Grêmio,2,2
R30,2013-10-20,18:30,Coritiba,Cruzeiro,2,1
R30,2013-10-20,18:30,Botafogo,Vasco,2,2
R30,2013-10-20,18:30,Portuguesa,Vitória,1,1
R31,2013-10-26,18:30,Cruzeiro,Criciúma,5,3
R31,2013-10-26,18:30,Botafogo,Atlético Mineiro,1,0
R31,2013-10-27,16:00,Corinthians,Santos,1,1
R31,2013-10-27,16:00,Bahia,Atlético Paranaense,1,1
R31,2013-10-27,16:00,Portuguesa,Flamengo,0,0
R31,2013-10-27,16:00,Ponte Preta,Vasco,2,1
R31,2013-10-27,16:00,Internacional,São Paulo,2,3
R31,2013-10-27,18:30,Coritiba,Grêmio,4,0
R31,2013-10-27,18:30,Fluminense,Vitória,2,3
R31,2013-10-27,18:30,Náutico,Goiás,0,2
R32,2013-11-02,19:30,São Paulo,Portuguesa,2,1
R32,2013-11-02,19:30,Vasco,Coritiba,2,1
R32,2013-11-02,21:00,Atlético Mineiro,Náutico,5,0
R32,2013-11-03,17:00,Santos,Cruzeiro,0,1
R32,2013-11-03,17:00,Grêmio,Bahia,0,0
R32,2013-11-03,17:00,Vitória,Corinthians,1,1
R32,2013-11-03,17:00,Goiás,Botafogo,1,0
R32,2013-11-03,19:30,Criciúma,Ponte Preta,1,1
R32,2013-11-03,19:30,Flamengo,Fluminense,1,0
R32,2013-11-03,19:30,Atlético Paranaense,Internacional,1,0
R33,2013-11-09,19:30,Portuguesa,Coritiba,0,0
R33,2013-11-09,19:30,Bahia,Atlético Mineiro,0,0
R33,2013-11-09,21:00,Flamengo,Goiás,1,1
R33,2013-11-10,17:00,Cruzeiro,Grêmio,3,0
R33,2013-11-10,17:00,Internacional,Botafogo,2,1
R33,2013-11-10,17:00,Atlético Paranaense,São Paulo,3,0
R33,2013-11-10,17:00,Ponte Preta,Vitória,0,3
R33,2013-11-10,19:30,Vasco,Santos,2,2
R33,2013-11-10,19:30,Náutico,Criciúma,0,1
R33,2013-11-10,19:30,Corinthians,Fluminense,1,0
R34,2013-11-13,19:30,Grêmio,Vasco,1,0
R34,2013-11-13,19:30,Goiás,Ponte Preta,2,0
R34,2013-11-13,21:00,Botafogo,Portuguesa,0,0
R34,2013-11-13,21:00,Criciúma,Atlético Paranaense,2,1
R34,2013-11-13,21:50,Coritiba,Corinthians,0,1
R34,2013-11-13,21:50,São Paulo,Flamengo,2,0
R34,2013-11-13,21:50,Vitória,Cruzeiro,1,3
R34,2013-11-14,19:30,Santos,Bahia,3,0
R34,2013-11-14,21:00,Atlético Mineiro,Internacional,2,1
R34,2013-11-14,21:00,Fluminense,Náutico,2,0
R35,2013-11-16,19:30,Botafogo,Atlético Paranaense,4,0
R35,2013-11-16,21:00,Coritiba,Criciúma,1,2
R35,2013-11-17,17:00,Corinthians,Vasco,0,0
R35,2013-11-17,17:00,Cruzeiro,Ponte Preta,2,2
R35,2013-11-17,17:00,Vitória,Santos,2,0
R35,2013-11-17,17:00,Fluminense,São Paulo,2,1
R35,2013-11-17,19:30,Goiás,Internacional,3,1
R35,2013-11-17,19:30,Grêmio,Flamengo,2,1
R35,2013-11-17,19:30,Náutico,Bahia,0,1
R35,2013-11-17,19:30,Portuguesa,Atlético Mineiro,2,0
R36,2013-11-23,19:30,Vasco,Cruzeiro,2,1
R36,2013-11-23,19:30,Criciúma,Vitória,1,1
R36,2013-11-23,21:00,Atlético Mineiro,Goiás,4,1
R36,2013-11-24,17:00,Atlético Paranaense,Náutico,6,1
R36,2013-11-24,17:00,Santos,Fluminense,1,0
R36,2013-11-24,17:00,Ponte Preta,Grêmio,1,1
R36,2013-11-24,17:00,Flamengo,Corinthians,1,0
R36,2013-11-24,19:30,Internacional,Coritiba,0,0
R36,2013-11-24,19:30,Bahia,Portuguesa,1,0
R36,2013-11-24,19:30,São Paulo,Botafogo,1,1
R37,2013-11-30,19:30,Fluminense,Atlético Mineiro,2,2
R37,2013-11-30,21:00,Corinthians,Internacional,0,0
R37,2013-12-01,17:00,Vasco,Náutico,2,0
R37,2013-12-01,17:00,Ponte Preta,Portuguesa,0,2
R37,2013-12-01,17:00,Cruzeiro,Bahia,1,2
R37,2013-12-01,17:00,Vitória,Flamengo,4,2
R37,2013-12-01,17:00,Coritiba,Botafogo,2,1
R37,2013-12-01,17:00,Criciúma,São Paulo,1,0
R37,2013-12-01,19:30,Grêmio,Goiás,1,0
R37,2013-12-01,19:30,Santos,Atlético Paranaense,2,1
R38,2013-12-07,19:00,Flamengo,Cruzeiro,1,1
R38,2013-12-07,19:30,Náutico,Corinthians,1,0
R38,2013-12-08,17:00,São Paulo,Coritiba,0,1
R38,2013-12-08,17:00,Goiás,Santos,0,3
R38,2013-12-08,17:00,Botafogo,Criciúma,3,0
R38,2013-12-08,17:00,Bahia,Fluminense,1,2
R38,2013-12-08,17:00,Atlético Paranaense,Vasco,5,1
R38,2013-12-08,17:00,Atlético Mineiro,Vitória,2,2
R38,2013-12-08,17:00,Portuguesa,Grêmio,0,0
R38,2013-12-08,17:00,Internacional,Ponte Preta,0,0
R1,2014-04-19,18:30,Internacional,Vitória,1,0
R1,2014-04-19,21:00,Chapecoense,Coritiba,0,0
R1,2014-04-20,16:00,Bahia,Cruzeiro,1,2
R1,2014-04-20,16:00,Atlético Mineiro,Corinthians,0,0
R1,2014-04-20,16:00,Atlético Paranaense,Grêmio,1,0
R1,2014-04-20,16:00,São Paulo,Botafogo,3,0
R1,2014-04-20,18:30,Flamengo,Goiás,0,0
R1,2014-04-20,18:30,Criciúma,Palmeiras,1,2
R1,2014-04-20,18:30,Santos,Sport,1,1
R2,2014-04-26,18:30,Coritiba,Santos,0,0
R2,2014-04-26,21:00,Palmeiras,Fluminense,0,1
R2,2014-04-27,16:00,Vitória,Atlético Paranaense,2,2
R2,2014-04-27,16:00,Cruzeiro,São Paulo,1,1
R2,2014-04-27,16:00,Botafogo,Internacional,2,2
R2,2014-04-27,16:00,Corinthians,Flamengo,2,0
R2,2014-04-27,18:30,Goiás,Criciúma,1,0
R2,2014-04-27,18:30,Figueirense,Bahia,0,2
R2,2014-04-27,18:30,Sport,Chapecoense,2,1
R2,2014-04-27,18:30,Grêmio,Atlético Mineiro,2,1
R3,2014-05-03,18:30,São Paulo,Coritiba,2,2
R3,2014-05-03,18:30,Santos,Grêmio,0,0
R3,2014-05-03,18:30,Atlético Paranaense,Cruzeiro,2,3
R3,2014-05-03,21:00,Fluminense,Vitória,1,2
R3,2014-05-04,16:00,Flamengo,Palmeiras,4,2
R3,2014-05-04,16:00,Criciúma,Figueirense,1,0
R3,2014-05-04,16:00,Internacional,Sport,2,1
R3,2014-05-04,16:00,Bahia,Botafogo,1,0
R3,2014-05-04,18:30,Atlético Mineiro,Goiás,0,1
R3,2014-05-04,18:30,Chapecoense,Corinthians,0,1
R4,2014-05-10,18:30,Internacional,Atlético Paranaense,2,1
R4,2014-05-10,18:30,Palmeiras,Goiás,2,0
R4,2014-05-10,21:00,Botafogo,Criciúma,6,0
R4,2014-05-11,16:00,Chapecoense,Grêmio,1,2
R4,2014-05-11,16:00,São Paulo,Corinthians,1,1
R4,2014-05-11,16:00,Fluminense,Flamengo,2,0
R4,2014-05-11,16:00,Atlético Mineiro,Cruzeiro,2,1
R4,2014-05-11,18:30,Bahia,Vitória,1,1
